count_yr,circle_name,num_sacr,lat,long
1990,Seneca,1,39.06669998,-77.33329773
1990,South Brevard County,16,27.86669922,-80.5667038
1990,St. Catherines Island,8,31.63513184,-81.12263489
1990,Stuart,49,27.18330002,-80.25
1990,Tampa,10,28.01069069,-82.45952606
1990,Tensas River N.W.R.,3,32.28329849,-91.36669922
1990,Venice-Englewood,19,27,-82.38330078
1990,West Pasco (New Port Richey),15,28.26042557,-82.69489288
1990,West Volusia County,67,29.04999924,-81.30000305
1990,Wild Creek-Little Gap,1,40.84999847,-75.5
1991,Albany,3,31.43330002,-84.41670227
1991,Atlanta,424,33.96670151,-84.66670227
1991,Brooksville,26,28.54999924,-82.3167038
1991,Buffalo River,1,35.29999924,-87.46669769
1991,Chattahoochee National Forest Songbird M.A.,50,34.88330078,-84.65000153
1991,Chattanooga,50,35.09999847,-85.23329926
1991,Cocoa,79,28.35000038,-80.69999695
1991,Corkscrew Swamp Sanctuary,11,26.36669922,-81.51670074
1991,Crystal River,2,28.91670036,-82.5667038
1991,Cumberland County,2,39.33330154,-75.19999695
1991,East Pasco,123,28.31030655,-82.23740387
1991,Econlockhatchee,40,28.70000076,-81.13330078
1991,Eufaula N.W.R.,24,32,-85.08329773
1991,Fort Pierce,23,27.43330002,-80.33329773
1991,Gainesville,867,29.60000038,-82.3167038
1991,Grand Lake-St. Marys,1,40.51670074,-84.5
1991,Gulf Shores,27,30.31669998,-87.63330078
1991,Hiwassee,183,35.36669922,-84.90000153
1991,Jackson County,21,30.42758179,-88.73958588
1991,Kissimmee Valley,545,28.2166996,-81.38330078
1991,Lakeland,8,28.0333004,-81.84999847
1991,Lake Placid,860,27.2601223,-81.34409332
1991,Lake Wales,154,27.91670036,-81.51670074
1991,Long Point,3,42.62111282,-80.39083099
1991,Melrose,83,29.74309921,-81.9890976
1991,Montrose Lake Wildlife Area,2,38.25,-93.8167038
1991,Myakka River S.P.,183,27.23329926,-82.23329926
1991,Northeast LaPorte County,1,41.66669846,-86.66670227
1991,North Pinellas,4,28.06669998,-82.73329926
1991,Okefenokee N.W.R.,169,30.79999924,-82.13330078
1991,Peace River,19,26.91670036,-82.03330231
1991,Sarasota,40,27.29999924,-82.46669769
1991,Seneca,1,39.06669998,-77.33329773
1991,South Brevard County,9,27.86669922,-80.5667038
1991,St. Catherines Island,8,31.63513184,-81.12263489
1991,Stuart,33,27.18330002,-80.25
1991,Tallahassee,3,30.51670074,-84.23329926
1991,Tampa,11,28.01069069,-82.45952606
1991,Venice-Englewood,21,27,-82.38330078
1991,Waterloo State Recreation Area,86,42.31669998,-84.21669769
1991,West Pasco (New Port Richey),12,28.26042557,-82.69489288
1991,West Volusia County,31,29.04999924,-81.30000305
1991,Zellwood-Mount Dora,3,28.75,-81.61669922
1992,Aripeka-Bayport,16,28.4666996,-82.58329773
1992,Atlanta,103,33.96670151,-84.66670227
1992,Bradenton,1,27.5,-82.55000305
1992,Brooksville,22,28.54999924,-82.3167038
1992,Chattahoochee National Forest Songbird M.A.,205,34.88330078,-84.65000153
1992,Chattanooga,15,35.09999847,-85.23329926
1992,Cocoa,81,28.35000038,-80.69999695
1992,Columbia,1,38.88330078,-92.33329773
1992,Cookeville,60,36.15000153,-85.46669769
1992,Corkscrew Swamp Sanctuary,9,26.36669922,-81.51670074
1992,Crane Naval Weapons Support Center,2,38.84999847,-86.83329773
1992,Crystal River,4,28.91670036,-82.5667038
1992,Dowagiac,2,41.96670151,-86.08329773
1992,Eagle Creek Valley,15,39.93330002,-86.34999847
1992,East Pasco,250,28.31030655,-82.23740387
1992,Econlockhatchee,71,28.70000076,-81.13330078
1992,Fort Pierce,9,27.43330002,-80.33329773
1992,Gainesville,3690,29.60000038,-82.3167038
1992,Gulf Shores,29,30.31669998,-87.63330078
1992,Hamilton County,9,30.43330002,-82.76670074
1992,Hiwassee,656,35.36669922,-84.90000153
1992,Jackson County,35,30.42758179,-88.73958588
1992,Jug Bay,1,38.75,-76.63330078
1992,Kissimmee Valley,231,28.2166996,-81.38330078
1992,Lakeland,10,28.0333004,-81.84999847
1992,Lake Placid,586,27.2601223,-81.34409332
1992,Lake Wales,58,27.91670036,-81.51670074
1992,Lexington,281,37.91669846,-84.46669769
1992,Long Point,5,42.62111282,-80.39083099
1992,Mattamuskeet N.W.R.,1,35.45000076,-76.13330078
1992,Melrose,1034,29.74309921,-81.9890976
1992,Mohican State Forest,1,40.59999847,-82.28330231
1992,Montrose Lake Wildlife Area,3,38.25,-93.8167038
1992,Myakka River S.P.,192,27.23329926,-82.23329926
1992,New Castle,9,39.91669846,-85.36669922
1992,North Pinellas,4,28.06669998,-82.73329926
1992,Ohio River,33,39.15000153,-84.90000153
1992,Okefenokee N.W.R.,576,30.79999924,-82.13330078
1992,Patoka Lake,60,38.43330002,-86.59999847
1992,Peace River,14,26.91670036,-82.03330231
1992,Peoria,1,40.70000076,-89.61669922
1992,Piedmont N.W.R.-Rum Creek W.M.A.,220,33.09999847,-83.73329926
1992,Ponce Inlet,2,29.02000046,-81
1992,Sarasota,70,27.29999924,-82.46669769
1992,South Brevard County,12,27.86669922,-80.5667038
1992,Southern Lake County,2,41.31669998,-87.30000305
1992,St. Catherines Island,2,31.63513184,-81.12263489
1992,St. Marks,16,30.13330078,-84.21669769
1992,St. Tammany Parish,4,30.39999962,-90.08329773
1992,Stuart,90,27.18330002,-80.25
1992,Tampa,4,28.01069069,-82.45952606
1992,Venice-Englewood,37,27,-82.38330078
1992,Waterloo State Recreation Area,1,42.31669998,-84.21669769
1992,Wekiva River,45,28.7862606,-81.36786652
1992,West Palm Beach,1,26.56669998,-80.09999847
1992,West Pasco (New Port Richey),10,28.26042557,-82.69489288
1992,West Volusia County,17,29.04999924,-81.30000305
1992,Zellwood-Mount Dora,30,28.75,-81.61669922
1993,Aripeka-Bayport,50,28.4666996,-82.58329773
1993,Atlanta,37,33.96670151,-84.66670227
1993,Bradenton,2,27.5,-82.55000305
1993,Brooksville,43,28.54999924,-82.3167038
1993,Buffalo River,1,35.29999924,-87.46669769
1993,Cocoa,116,28.35000038,-80.69999695
1993,Cookeville,1,36.15000153,-85.46669769
1993,Corkscrew Swamp Sanctuary,7,26.36669922,-81.51670074
1993,Crystal River,1,28.91670036,-82.5667038
1993,Cumberland County,1,39.33330154,-75.19999695
1993,Eagle Creek Valley,100,39.93330002,-86.34999847
1993,East Pasco,202,28.31030655,-82.23740387
1993,Econlockhatchee,64,28.70000076,-81.13330078
1993,Gainesville,3423,29.60000038,-82.3167038
1993,Gulf Shores,13,30.31669998,-87.63330078
1993,Hamilton County,16,30.43330002,-82.76670074
1993,Hiwassee,624,35.36669922,-84.90000153
1993,Jackson County,52,30.42758179,-88.73958588
1993,Kingston,2,39.46670151,-82.86669922
1993,Kissimmee Valley,873,28.2166996,-81.38330078
1993,Knoxville,3,35.91669846,-84.08329773
1993,Lakeland,11,28.0333004,-81.84999847
1993,Lake Placid,1100,27.2601223,-81.34409332
1993,Lake Wales,144,27.91670036,-81.51670074
1993,Long Point,2,42.62111282,-80.39083099
1993,Melrose,307,29.74309921,-81.9890976
1993,Monroe,1,41.86669922,-83.44999695
1993,Myakka River S.P.,207,27.23329926,-82.23329926
1993,Okefenokee N.W.R.,126,30.79999924,-82.13330078
1993,Peace River,18,26.91670036,-82.03330231
1993,Perdido Bay,1,30.33329964,-87.36669922
1993,Ponce Inlet,3,29.02000046,-81
1993,Sarasota,21,27.29999924,-82.46669769
1993,South Brevard County,25,27.86669922,-80.5667038
1993,St. Catherines Island,2,31.63513184,-81.12263489
1993,Stuart,10,27.18330002,-80.25
1993,Tampa,7,28.01069069,-82.45952606
1993,Terre Haute,18,39.46670151,-87.40000153
1993,Venice-Englewood,31,27,-82.38330078
1993,Waterloo State Recreation Area,53,42.31669998,-84.21669769
1993,Wekiva River,1,28.7862606,-81.36786652
1993,Western Hamilton County,37,39.20000076,-84.63330078
1993,West Palm Beach,14,26.56669998,-80.09999847
1993,West Pasco (New Port Richey),37,28.26042557,-82.69489288
1993,West Volusia County,62,29.04999924,-81.30000305
1994,Albany,13,31.43330002,-84.41670227
1994,Aripeka-Bayport,156,28.4666996,-82.58329773
1994,Avon Park A.F. Range,360,27.64999962,-81.3167038
1994,Bainbridge-Lake Seminole,5,30.89999962,-84.6333313
1994,Baton Rouge,1,30.36614418,-91.11936951
1994,Bradenton,8,27.5,-82.55000305
1994,Brooksville,83,28.54999924,-82.3167038
1994,Chattahoochee National Forest Songbird M.A.,50,34.88330078,-84.65000153
1994,Chattanooga,10,35.09999847,-85.23329926
1994,Cincinnati,4,39.09999847,-84.30000305
1994,Cocoa,27,28.35000038,-80.69999695
1994,Corkscrew Swamp Sanctuary,5,26.36669922,-81.51670074
1994,Crowley,28,30.13330078,-92.36669922
1994,Crystal River,5,28.91670036,-82.5667038
1994,East Pasco,308,28.31030655,-82.23740387
1994,Econlockhatchee,119,28.70000076,-81.13330078
1994,Eufaula N.W.R.,1,32,-85.08329773
1994,Gainesville,4197,29.60000038,-82.3167038
1994,Gulf Shores,14,30.31669998,-87.63330078
1994,Hamilton County,23,30.43330002,-82.76670074
1994,Hiwassee,629,35.36669922,-84.90000153
1994,Indianapolis,105,39.86669922,-86.03330231
1994,Jackson County,67,30.42758179,-88.73958588
1994,Kissimmee Valley,697,28.2166996,-81.38330078
1994,Lakeland,21,28.0333004,-81.84999847
1994,Lake Monroe,1,39.01670074,-86.36669922
1994,Lake Placid,770,27.2601223,-81.34409332
1994,Lake Village,8,33.40000153,-91.3167038
1994,Lake Wales,151,27.91670036,-81.51670074
1994,Long Point,7,42.62111282,-80.39083099
1994,Madison,14,43.06669998,-89.38330078
1994,Melrose,108,29.74309921,-81.9890976
1994,Merritt Island N.W.R.,1,28.61669922,-80.69999695
1994,Myakka River S.P.,107,27.23329926,-82.23329926
1994,Nashville,34,36.04999924,-86.9332962
1994,Nickajack Lake,8,35.06669998,-85.51670074
1994,North Pinellas,7,28.06669998,-82.73329926
1994,Noxubee N.W.R.,3,33.28329849,-88.78330231
1994,Okefenokee N.W.R.,420,30.79999924,-82.13330078
1994,Peace River,60,26.91670036,-82.03330231
1994,Peachtree City,81,33.34999847,-84.61669922
1994,Piedmont N.W.R.-Rum Creek W.M.A.,93,33.09999847,-83.73329926
1994,Pine Prairie,1,30.79999924,-92.34999847
1994,Ponce Inlet,4,29.02000046,-81
1994,Sabine N.W.R.,1,29.85000038,-93.38330078
1994,Sarasota,109,27.29999924,-82.46669769
1994,South Brevard County,17,27.86669922,-80.5667038
1994,Spring Mill S.P.,1,38.71670151,-86.41670227
1994,St. Catherines Island,2,31.63513184,-81.12263489
1994,St. Marks,14,30.13330078,-84.21669769
1994,Stuart,23,27.18330002,-80.25
1994,Tampa,5,28.01069069,-82.45952606
1994,Venice-Englewood,38,27,-82.38330078
1994,Waterloo State Recreation Area,2,42.31669998,-84.21669769
1994,Wekiva River,22,28.7862606,-81.36786652
1994,West Palm Beach,4,26.56669998,-80.09999847
1994,West Pasco (New Port Richey),36,28.26042557,-82.69489288
1994,West Volusia County,64,29.04999924,-81.30000305
1994,Wheeler N.W.R.,3,34.59999847,-86.88330078
1994,Zellwood-Mount Dora,4,28.75,-81.61669922
1995,Albany,72,31.43330002,-84.41670227
1995,Aripeka-Bayport,200,28.4666996,-82.58329773
1995,Atlanta,555,33.96670151,-84.66670227
1995,Avon Park A.F. Range,104,27.64999962,-81.3167038
1995,Bradenton,2,27.5,-82.55000305
1995,Brooksville,44,28.54999924,-82.3167038
1995,Cape May,1,39.01670074,-74.86669922
1995,Cocoa,78,28.35000038,-80.69999695
1995,Columbia,1,38.88330078,-92.33329773
1995,Cookeville,54,36.15000153,-85.46669769
1995,Corkscrew Swamp Sanctuary,17,26.36669922,-81.51670074
1995,Crab Orchard N.W.R.,1,37.73329926,-89.03330231
1995,Crystal River,13,28.91670036,-82.5667038
1995,Dekalb,18,42.03329849,-88.76670074
1995,Dowagiac,23,41.96670151,-86.08329773
1995,Eagle Creek Valley,300,39.93330002,-86.34999847
1995,East Pasco,231,28.31030655,-82.23740387
1995,Econlockhatchee,43,28.70000076,-81.13330078
1995,Gainesville,1154,29.60000038,-82.3167038
1995,Grand Lake-St. Marys,46,40.51670074,-84.5
1995,Gulf Shores,9,30.31669998,-87.63330078
1995,Hamilton County,228,30.43330002,-82.76670074
1995,Hiwassee,4585,35.36669922,-84.90000153
1995,Jackson County,62,30.42758179,-88.73958588
1995,Kissimmee Valley,840,28.2166996,-81.38330078
1995,Lafayette,1,40.45000076,-86.90000153
1995,Lakeland,14,28.0333004,-81.84999847
1995,Lake Monroe,12,39.01670074,-86.36669922
1995,Lake Placid,900,27.2601223,-81.34409332
1995,Lake Wales,64,27.91670036,-81.51670074
1995,Lancaster,1,40,-76.36669922
1995,Macon,35,32.83330154,-83.66670227
1995,Melrose,60,29.74309921,-81.9890976
1995,Merritt Island N.W.R.,4,28.61669922,-80.69999695
1995,Muscatatuck N.W.R.,150,38.95000076,-85.80000305
1995,Myakka River S.P.,131,27.23329926,-82.23329926
1995,North Pinellas,14,28.06669998,-82.73329926
1995,Okefenokee N.W.R.,85,30.79999924,-82.13330078
1995,Otter Creek Park,2,37.90000153,-86.0667038
1995,Peace River,16,26.91670036,-82.03330231
1995,Ponce Inlet,7,29.02000046,-81
1995,Rend Lake,1,38.13330078,-88.96669769
1995,Salem,1,39.61669922,-75.41670227
1995,Sarasota,31,27.29999924,-82.46669769
1995,South Brevard County,60,27.86669922,-80.5667038
1995,Southern Lake County,17,41.31669998,-87.30000305
1995,St. Augustine,5,29.93330002,-81.31620026
1995,St. Catherines Island,4,31.63513184,-81.12263489
1995,St. Marks,15,30.13330078,-84.21669769
1995,Stuart,75,27.18330002,-80.25
1995,Tampa,13,28.01069069,-82.45952606
1995,Venice-Englewood,46,27,-82.38330078
1995,Warren County,4,35.66669846,-85.76670074
1995,Waterloo State Recreation Area,182,42.31669998,-84.21669769
1995,Wekiva River,12,28.7862606,-81.36786652
1995,West Palm Beach,7,26.56669998,-80.09999847
1995,West Pasco (New Port Richey),21,28.26042557,-82.69489288
1995,West Volusia County,43,29.04999924,-81.30000305
1995,Wooster,9,40.75,-82.01670074
1995,Zellwood-Mount Dora,1,28.75,-81.61669922
1996,Albany,83,31.43330002,-84.41670227
1996,Aripeka-Bayport,50,28.4666996,-82.58329773
1996,Arkabutla Lake,19,34.76670074,-90.13330078
1996,Athens,1,33.93330002,-83.38330078
1996,Atlanta,85,33.96670151,-84.66670227
1996,Avon Park A.F. Range,329,27.64999962,-81.3167038
1996,Bradenton,25,27.5,-82.55000305
1996,Cape May,2,39.01670074,-74.86669922
1996,Chattanooga,38,35.09999847,-85.23329926
1996,Chillicothe,2,40.91669846,-89.48329926
1996,Cocoa,77,28.35000038,-80.69999695
1996,Corkscrew Swamp Sanctuary,20,26.36669922,-81.51670074
1996,Crystal River,6,28.91670036,-82.5667038
1996,Cypress Creek,3,37.31669998,-89.01670074
1996,Dalton,42,34.76670074,-84.96669769
1996,Danville,25,37.63330078,-84.76670074
1996,East Pasco,170,28.31030655,-82.23740387
1996,Econlockhatchee,179,28.70000076,-81.13330078
1996,Emeralda-Sunnyhill,39,28.85000038,-81.84999847
1996,Fort Pierce,17,27.43330002,-80.33329773
1996,Gainesville,1560,29.60000038,-82.3167038
1996,Grenada,5,33.84999847,-89.71669769
1996,Gulf Shores,23,30.31669998,-87.63330078
1996,Hamilton County,16,30.43330002,-82.76670074
1996,Hiwassee,4343,35.36669922,-84.90000153
1996,Jackson,4,35.61669922,-88.8167038
1996,Jackson County,24,30.42758179,-88.73958588
1996,Jonathan Dickinson S.P.,39,27.01670074,-80.11669922
1996,Jonesboro,10,35.91669846,-90.69999695
1996,Kissimmee Valley,464,28.2166996,-81.38330078
1996,Lafayette,96,40.45000076,-86.90000153
1996,Lakeland,25,28.0333004,-81.84999847
1996,Lake Placid,420,27.2601223,-81.34409332
1996,Lake Wales,86,27.91670036,-81.51670074
1996,Long Point,3,42.62111282,-80.39083099
1996,Louisville,3,38.26670074,-85.65000153
1996,Melrose,534,29.74309921,-81.9890976
1996,Monroe,1,41.86669922,-83.44999695
1996,Myakka River S.P.,170,27.23329926,-82.23329926
1996,Nantucket,1,41.28329849,-70.08329773
1996,North Pinellas,7,28.06669998,-82.73329926
1996,Otter Creek Park,200,37.90000153,-86.0667038
1996,Peace River,27,26.91670036,-82.03330231
1996,Ponce Inlet,2,29.02000046,-81
1996,Sarasota,10,27.29999924,-82.46669769
1996,Sardis Lake,2,34.45000076,-89.69999695
1996,South Brevard County,62,27.86669922,-80.5667038
1996,St. Catherines Island,2,31.63513184,-81.12263489
1996,Stuart,101,27.18330002,-80.25
1996,Tampa,27,28.01069069,-82.45952606
1996,Venice-Englewood,42,27,-82.38330078
1996,Washington County (south),2,33.11669922,-90.98329926
1996,Waterloo State Recreation Area,8,42.31669998,-84.21669769
1996,Wekiva River,35,28.7862606,-81.36786652
1996,Western Gibson County,1,38.33332825,-87.78333282
1996,West Pasco (New Port Richey),29,28.26042557,-82.69489288
1996,West Volusia County,44,29.04999924,-81.30000305
1996,Wheeler N.W.R.,1,34.59999847,-86.88330078
1997,Albany,75,31.43330002,-84.41670227
1997,Aripeka-Bayport,525,28.4666996,-82.58329773
1997,Avon Park A.F. Range,67,27.64999962,-81.3167038
1997,Bradenton,10,27.5,-82.55000305
1997,Brooksville,100,28.54999924,-82.3167038
1997,Chattanooga,24,35.09999847,-85.23329926
1997,Cocoa,194,28.35000038,-80.69999695
1997,Columbia,2,38.88330078,-92.33329773
1997,Corkscrew Swamp Sanctuary,27,26.36669922,-81.51670074
1997,Crystal River,2,28.91670036,-82.5667038
1997,Dalton,1,34.76670074,-84.96669769
1997,Dowagiac,4,41.96670151,-86.08329773
1997,Eagle Creek Valley,200,39.93330002,-86.34999847
1997,East Pasco,200,28.31030655,-82.23740387
1997,Econlockhatchee,24,28.70000076,-81.13330078
1997,Emeralda-Sunnyhill,25,28.85000038,-81.84999847
1997,Eufaula N.W.R.,65,32,-85.08329773
1997,Fort Pierce,35,27.43330002,-80.33329773
1997,Gainesville,1250,29.60000038,-82.3167038
1997,Gulf Shores,9,30.31669998,-87.63330078
1997,Hamilton County,48,30.43330002,-82.76670074
1997,Hanover-Madison,50,38.73329926,-85.46669769
1997,Hiwassee,4946,35.36669922,-84.90000153
1997,Indianapolis,28,39.86669922,-86.03330231
1997,Jackson County,60,30.42758179,-88.73958588
1997,Jonathan Dickinson S.P.,67,27.01670074,-80.11669922
1997,Kissimmee Valley,489,28.2166996,-81.38330078
1997,Lakeland,35,28.0333004,-81.84999847
1997,Lake Monroe,192,39.01670074,-86.36669922
1997,Lake Placid,3000,27.2601223,-81.34409332
1997,Lake Wales,134,27.91670036,-81.51670074
1997,Long Point,17,42.62111282,-80.39083099
1997,Melrose,706,29.74309921,-81.9890976
1997,Merritt Island N.W.R.,2,28.61669922,-80.69999695
1997,Muscatatuck N.W.R.,43,38.95000076,-85.80000305
1997,Myakka River S.P.,333,27.23329926,-82.23329926
1997,North Pinellas,14,28.06669998,-82.73329926
1997,Noxubee N.W.R.,1,33.28329849,-88.78330231
1997,Okefenokee N.W.R.,41,30.79999924,-82.13330078
1997,O'Shaughnessy Reservoir,4,40.21670151,-83.21669769
1997,Otter Creek Park,75,37.90000153,-86.0667038
1997,Peace River,24,26.91670036,-82.03330231
1997,Pine Prairie,1,30.79999924,-92.34999847
1997,Ponce Inlet,17,29.02000046,-81
1997,Royal Palm-Homestead,2,25.43330002,-80.5
1997,Sarasota,33,27.29999924,-82.46669769
1997,South Brevard County,47,27.86669922,-80.5667038
1997,Spring Mill S.P.,82,38.71670151,-86.41670227
1997,Squaw Creek N.W.R.,1,40.08330154,-95.26670074
1997,St. Catherines Island,3,31.63513184,-81.12263489
1997,Stuart,95,27.18330002,-80.25
1997,Tampa,11,28.01069069,-82.45952606
1997,Venice-Englewood,66,27,-82.38330078
1997,Vero Beach,10,27.66670036,-80.41670227
1997,Waterloo State Recreation Area,98,42.31669998,-84.21669769
1997,Wekiva River,26,28.7862606,-81.36786652
1997,West Pasco (New Port Richey),57,28.26042557,-82.69489288
1997,West Volusia County,82,29.04999924,-81.30000305
1997,Wheeler N.W.R.,11,34.59999847,-86.88330078
1997,Wooster,3,40.75,-82.01670074
1998,Alafia Banks,11,27.79203033,-82.33486176
1998,Albany,201,31.43330002,-84.41670227
1998,Aripeka-Bayport,115,28.4666996,-82.58329773
1998,Avon Park A.F. Range,60,27.64999962,-81.3167038
1998,Bossier-Caddo-Bienville,1,32.29999924,-93.48329926
1998,Bradenton,11,27.5,-82.55000305
1998,Brooksville,124,28.54999924,-82.3167038
1998,Central Loudon,1,39.09999847,-77.63330078
1998,Chattanooga,6,35.09999847,-85.23329926
1998,Chillicothe,2,40.91669846,-89.48329926
1998,Choctawhatchee Bay,1,30.45000076,-86.51670074
1998,Clemson,3,34.63330078,-82.83329773
1998,Cocoa,155,28.35000038,-80.69999695
1998,Corkscrew Swamp Sanctuary,21,26.36669922,-81.51670074
1998,Dowagiac,55,41.96670151,-86.08329773
1998,East Pasco,200,28.31030655,-82.23740387
1998,Econlockhatchee,148,28.70000076,-81.13330078
1998,Emeralda-Sunnyhill,1407,28.85000038,-81.84999847
1998,Eufaula N.W.R.,59,32,-85.08329773
1998,Fort Pierce,35,27.43330002,-80.33329773
1998,Frankfort,19,38.23329926,-84.84999847
1998,Gainesville,1596,29.60000038,-82.3167038
1998,Grand Lake-St. Marys,1,40.51670074,-84.5
1998,Gulf Shores,11,30.31669998,-87.63330078
1998,Hiwassee,6361,35.36669922,-84.90000153
1998,Iredell County,2,35.89659882,-80.89969635
1998,Jackson County,27,30.42758179,-88.73958588
1998,Jacksonville,5,30.41670036,-81.5
1998,Jonathan Dickinson S.P.,34,26.98329926,-80.13330078
1998,Kissimmee Valley,934,28.2166996,-81.38330078
1998,Lacassine N.W.R.-Thornwell,1,30.04999924,-92.8167038
1998,Lafayette,30,40.45000076,-86.90000153
1998,Lakeland,38,28.0333004,-81.84999847
1998,Lake Monroe,2,39.01670074,-86.36669922
1998,Lake Placid,280,27.2601223,-81.34409332
1998,Lake Wales,264,27.91670036,-81.51670074
1998,Lexington,6,37.91669846,-84.46669769
1998,Long Point,17,42.62111282,-80.39083099
1998,Louisville,2,38.26670074,-85.65000153
1998,Melrose,82,29.74309921,-81.9890976
1998,Montgomery,1,32.34999847,-86.38330078
1998,Muscatatuck N.W.R.,1,38.95000076,-85.80000305
1998,Myakka River S.P.,71,27.23329926,-82.23329926
1998,Nickajack Lake,13,35.06669998,-85.51670074
1998,North Pinellas,9,28.06669998,-82.73329926
1998,Ohio River,1,39.15000153,-84.90000153
1998,Okefenokee N.W.R.,39,30.79999924,-82.13330078
1998,Ottawa N.W.R.,1,41.61669922,-83.19999695
1998,Ponce Inlet,9,29.02000046,-81
1998,Sarasota,40,27.29999924,-82.46669769
1998,South Brevard County,103,27.85000038,-80.55000305
1998,St. Catherines Island,7,31.63513184,-81.12263489
1998,St. Marks,1,30.13330078,-84.21669769
1998,St. Tammany Parish,20,30.39999962,-90.08329773
1998,Stuart,91,27.18330002,-80.25
1998,Tallahassee,77,30.51670074,-84.23329926
1998,Tampa,19,28.01069069,-82.45952606
1998,Tewaukon N.W.R.,1,46,-97.41670227
1998,Venice-Englewood,29,27,-82.38330078
1998,Vero Beach,44,27.66670036,-80.41670227
1998,Waterloo State Recreation Area,46,42.31669998,-84.21669769
1998,Wekiva River,33,28.7862606,-81.36786652
1998,West Pasco (New Port Richey),45,28.26042557,-82.69489288
1998,West Volusia County,116,29.04999924,-81.30000305
1998,Wheeler N.W.R.,26,34.59999847,-86.88330078
1998,Whitewater S.P.,220,39.58330154,-84.98329926
1998,Wooster,16,40.75,-82.01670074
1999,Alafia Banks,20,27.79203033,-82.33486176
1999,Albany,9,31.43330002,-84.41670227
1999,Ann Arbor,2,42.31669998,-83.76670074
1999,Aripeka-Bayport,55,28.4666996,-82.58329773
1999,Atlanta,1,33.96670151,-84.66670227
1999,Avon Park A.F. Range,117,27.64999962,-81.3167038
1999,Bainbridge-Lake Seminole,39,30.89999962,-84.6333313
1999,Baldwin Lake-Kaskaskia River Valley,7,38.29999924,-89.84999847
1999,Battle Creek,112,42.36669922,-85.26670074
1999,Bradenton,25,27.5,-82.55000305
1999,Brooksville,75,28.54999924,-82.3167038
1999,Callaway Gardens,100,32.81669998,-84.84999847
1999,Calumet City-Sand Ridge,3,41.59999847,-87.53330231
1999,Chattahoochee National Forest Songbird M.A.,5,34.88330078,-84.65000153
1999,Chattanooga,12,35.09999847,-85.23329926
1999,Chicago Lakefront,2,41.86669922,-87.58329773
1999,Chillicothe,2,40.91669846,-89.48329926
1999,Clinton,13,42.09159851,-84.03510284
1999,Cocoa,71,28.35000038,-80.69999695
1999,Corkscrew Swamp Sanctuary,21,26.36669922,-81.51670074
1999,Crystal River,2,28.91670036,-82.5667038
1999,Dowagiac,74,41.96670151,-86.08329773
1999,East Pasco,70,28.31030655,-82.23740387
1999,Econlockhatchee,67,28.70000076,-81.13330078
1999,Emeralda-Sunnyhill,109,28.85000038,-81.84999847
1999,Eufaula N.W.R.,25,32,-85.08329773
1999,Evanston (north shore),1,42.13330078,-87.78330231
1999,Fermilab-Batavia,118,41.86669922,-88.26670074
1999,Flint,131,42.86669922,-83.84999847
1999,Fort Pierce,54,27.43330002,-80.33329773
1999,Gainesville,1361,29.60000038,-82.3167038
1999,Green Bay,1,44.48329926,-88.01670074
1999,Gulf Shores,35,30.31669998,-87.63330078
1999,Guntersville,117,34.38330078,-86.21669769
1999,Hartland,21,42.63330078,-83.83329773
1999,Hiwassee,6309,35.36669922,-84.90000153
1999,Illini S.P.,16,41.31700134,-88.6957016
1999,Jackson County,27,30.42758179,-88.73958588
1999,Jonathan Dickinson S.P.,26,26.98329926,-80.13330078
1999,Kenosha County,9,42.58330154,-87.91670227
1999,Kissimmee Valley,700,28.2166996,-81.38330078
1999,Kleber W.M.A.,19,38.46670151,-84.78330231
1999,Knoxville,1,35.91669846,-84.08329773
1999,Lacassine N.W.R.-Thornwell,7,30.04999924,-92.8167038
1999,Lafayette,8,40.45000076,-86.90000153
1999,Lake Geneva,5960,42.58330154,-88.5
1999,Lakeland,43,28.0333004,-81.84999847
1999,Lake Monroe,436,39.01670074,-86.36669922
1999,Lake Placid,800,27.2601223,-81.34409332
1999,Lake Village,5,33.40000153,-91.3167038
1999,Lake Wales,226,27.91670036,-81.51670074
1999,L.I.: Orient,1,41.09999847,-72.33329773
1999,London,1,42.95000076,-81.30000305
1999,Long Point,36,42.62111282,-80.39083099
1999,Madison,37,43.06669998,-89.38330078
1999,McHenry County,7,42.31669998,-88.36669922
1999,Melrose,71,29.74309921,-81.9890976
1999,Merritt Island N.W.R.,2,28.61669922,-80.69999695
1999,Myakka River S.P.,204,27.23329926,-82.23329926
1999,North Pinellas,15,28.06669998,-82.73329926
1999,Okefenokee N.W.R.,178,30.79999924,-82.13330078
1999,Peace River,52,26.91670036,-82.03330231
1999,Pigeon River State Fish & Wildlife Area,22,41.63330078,-85.26670074
1999,Ponce Inlet,2,29.02000046,-81
1999,Port St. Joe,14,29.75,-85.30000305
1999,Preble County,51,39.68330002,-84.5667038
1999,Sarasota,40,27.29999924,-82.46669769
1999,Savannah,3,35.13330078,-88.15000153
1999,Saylorville Reservoir,1,41.79999924,-93.75
1999,South Brevard County,58,27.85000038,-80.55000305
1999,Southern Lake County,50,41.31669998,-87.30000305
1999,Spring Mill S.P.,8,38.71670151,-86.41670227
1999,St. Catherines Island,9,31.63513184,-81.12263489
1999,Stuart,103,27.18330002,-80.25
1999,Tampa,10,28.01069069,-82.45952606
1999,Union County,1,37.46670151,-89.40000153
